city,drive,fuelType,highway,make,model,,VClass
11,Rear-Wheel Drive,Regular,15,Dodge,D100/D150 Pickup 2WD,Automatic,Standard Pickup Trucks
10,Rear-Wheel Drive,Regular,14,Dodge,D100/D150 Pickup 2WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,16,Dodge,D250 Pickup 2WD,Automatic,Standard Pickup Trucks
11,Rear-Wheel Drive,Regular,16,Dodge,D250 Pickup 2WD,Manual,Standard Pickup Trucks
11,Rear-Wheel Drive,Regular,16,Dodge,D250 Pickup 2WD,Automatic,Standard Pickup Trucks
12,Rear-Wheel Drive,Regular,16,Dodge,D250 Pickup 2WD,Manual,Standard Pickup Trucks
11,Rear-Wheel Drive,Regular,15,Dodge,D250 Pickup 2WD,Automatic,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,20,GMC,Safari 2WD (passenger),Manual,Vans
10,Rear-Wheel Drive,Regular,14,Dodge,D250 Pickup 2WD,Manual,Standard Pickup Trucks
18,4-Wheel or All-Wheel Drive,Regular,20,Jeep,Comanche Pickup 4WD,Manual,Standard Pickup Trucks
17,4-Wheel or All-Wheel Drive,Regular,20,Jeep,Comanche Pickup 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,18,Jeep,Comanche Pickup 4WD,Automatic,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,19,Jeep,Comanche Pickup 4WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,18,Ford,F150 Pickup 2WD,Automatic,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,17,Ford,F150 Pickup 2WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,18,Ford,F150 Pickup 2WD,Manual,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,18,Ford,F150 Pickup 2WD,Automatic,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,18,Ford,F150 Pickup 2WD,Automatic,Standard Pickup Trucks
19,Rear-Wheel Drive,Regular,22,Toyota,Van 2WD,Automatic,Vans
14,Rear-Wheel Drive,Regular,15,Ford,F150 Pickup 2WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,18,Ford,F150 Pickup 2WD,Manual,Standard Pickup Trucks
11,Rear-Wheel Drive,Regular,16,Ford,F150 Pickup 2WD,Automatic,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,18,Ford,F250 Pickup 2WD,Automatic,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,17,Ford,F250 Pickup 2WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,18,Ford,F250 Pickup 2WD,Manual,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,17,Ford,F250 Pickup 2WD,Automatic,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,15,Ford,F250 Pickup 2WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,18,Ford,F250 Pickup 2WD,Manual,Standard Pickup Trucks
11,Rear-Wheel Drive,Regular,15,Ford,F250 Pickup 2WD,Automatic,Standard Pickup Trucks
20,Rear-Wheel Drive,Regular,23,Toyota,Van 2WD,Manual,Vans
18,Rear-Wheel Drive,Regular,22,Ford,Ranger Pickup 2WD,Automatic,Standard Pickup Trucks
20,Rear-Wheel Drive,Regular,26,Ford,Ranger Pickup 2WD,Manual,Standard Pickup Trucks
16,Rear-Wheel Drive,Regular,22,Ford,Ranger Pickup 2WD,Automatic,Standard Pickup Trucks
17,Rear-Wheel Drive,Regular,23,Ford,Ranger Pickup 2WD,Manual,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,20,Ford,Ranger Pickup 2WD,Automatic,Standard Pickup Trucks
16,Rear-Wheel Drive,Regular,22,Ford,Ranger Pickup 2WD,Manual,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,20,GMC,Sierra 1500 2WD,Automatic,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,20,GMC,Sierra 1500 2WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,20,GMC,Sierra 1500 2WD,Manual,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,19,GMC,Sierra 1500 2WD,Manual,Standard Pickup Trucks
26,Front-Wheel Drive,Regular,29,Dodge,Colt,Automatic,Subcompact Cars
15,Rear-Wheel Drive,Regular,17,Volkswagen,Vanagon 2WD,Automatic,Vans
14,Rear-Wheel Drive,Regular,17,GMC,Sierra 1500 2WD,Automatic,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,18,GMC,Sierra 1500 2WD,Manual,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,17,GMC,Sierra 1500 2WD,Automatic,Standard Pickup Trucks
12,Rear-Wheel Drive,Regular,17,GMC,Sierra 1500 2WD,Manual,Standard Pickup Trucks
12,Rear-Wheel Drive,Regular,16,GMC,Sierra 1500 2WD,Manual,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,20,GMC,Sierra 2500 2WD,Automatic,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,20,GMC,Sierra 2500 2WD,Manual,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,19,GMC,Sierra 2500 2WD,Manual,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,17,GMC,Sierra 2500 2WD,Automatic,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,17,GMC,Sierra 2500 2WD,Manual,Standard Pickup Trucks
16,Rear-Wheel Drive,Regular,18,Volkswagen,Vanagon 2WD,Manual,Vans
13,Rear-Wheel Drive,Regular,17,GMC,Sierra 2500 2WD,Automatic,Standard Pickup Trucks
12,Rear-Wheel Drive,Regular,17,GMC,Sierra 2500 2WD,Manual,Standard Pickup Trucks
11,Rear-Wheel Drive,Regular,16,GMC,Sierra 2500 2WD,Manual,Standard Pickup Trucks
18,Rear-Wheel Drive,Regular,23,Mazda,B2200/B2600i,Automatic,Standard Pickup Trucks
18,Rear-Wheel Drive,Regular,24,Mazda,B2200/B2600i,Manual,Standard Pickup Trucks
18,Rear-Wheel Drive,Regular,24,Mazda,B2200/B2600i,Automatic,Standard Pickup Trucks
21,Rear-Wheel Drive,Regular,24,Mazda,B2200/B2600i,Manual,Standard Pickup Trucks
17,Rear-Wheel Drive,Regular,22,Mazda,B2200/B2600i,Automatic,Standard Pickup Trucks
17,Rear-Wheel Drive,Regular,22,Mazda,B2200/B2600i,Manual,Standard Pickup Trucks
19,Rear-Wheel Drive,Regular,23,Toyota,T100 2WD,Automatic,Standard Pickup Trucks
16,Rear-Wheel Drive,Regular,17,AM General,Post Office DJ5 2WD,Automatic,Special Purpose Vehicle 2WD
20,Rear-Wheel Drive,Regular,26,Toyota,T100 2WD,Manual,Standard Pickup Trucks
16,Rear-Wheel Drive,Regular,21,Toyota,T100 2WD,Automatic,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,19,Toyota,T100 2WD,Automatic,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,20,Toyota,T100 2WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Chevrolet,K1500 Pickup 4WD,Automatic,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Chevrolet,K1500 Pickup 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,18,Chevrolet,K1500 Pickup 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,17,Chevrolet,K1500 Pickup 4WD,Automatic,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,K1500 Pickup 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,K1500 Pickup 4WD,Automatic,Standard Pickup Trucks
13,Rear-Wheel Drive,Regular,13,AM General,Post Office DJ8 2WD,Automatic,Special Purpose Vehicle 2WD
11,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,K1500 Pickup 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,14,Chevrolet,K1500 Pickup 4WD,Manual,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Diesel,20,Chevrolet,K1500 Pickup 4WD,Automatic,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Chevrolet,Pickup 2500 4WD,Automatic,Standard Pickup Trucks
13,4-Wheel or All-Wheel Drive,Regular,17,Chevrolet,Pickup 2500 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Chevrolet,Pickup 2500 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,17,Chevrolet,Pickup 2500 4WD,Automatic,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,Pickup 2500 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,Pickup 2500 4WD,Automatic,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,Pickup 2500 4WD,Manual,Standard Pickup Trucks
12,Rear-Wheel Drive,Regular,16,Chevrolet,Suburban C10 2WD,Automatic,Special Purpose Vehicle 2WD
11,4-Wheel or All-Wheel Drive,Regular,14,Chevrolet,Pickup 2500 4WD,Manual,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Diesel,20,Chevrolet,Pickup 2500 4WD,Automatic,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,19,Chevrolet,S10 Pickup 4WD,Automatic,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,20,Chevrolet,S10 Pickup 4WD,Manual,Standard Pickup Trucks
16,4-Wheel or All-Wheel Drive,Regular,20,Nissan,Truck 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Nissan,Truck 4WD,Automatic,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,18,Nissan,Truck 4WD,Manual,Standard Pickup Trucks
13,4-Wheel or All-Wheel Drive,Regular,17,Dodge,Dakota Pickup 4WD,Automatic,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,18,Dodge,Dakota Pickup 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,Dodge,Dakota Pickup 4WD,Automatic,Standard Pickup Trucks
11,Rear-Wheel Drive,Regular,16,Chevrolet,Suburban C10 2WD,Automatic,Special Purpose Vehicle 2WD
16,4-Wheel or All-Wheel Drive,Regular,19,Dodge,Power Ram 50 4WD,Automatic,Standard Pickup Trucks
17,4-Wheel or All-Wheel Drive,Regular,20,Dodge,Power Ram 50 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,16,Dodge,W100/W150 Pickup 4WD,Automatic,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,Dodge,W100/W150 Pickup 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,15,Dodge,W100/W150 Pickup 4WD,Automatic,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,15,Dodge,W100/W150 Pickup 4WD,Manual,Standard Pickup Trucks
10,4-Wheel or All-Wheel Drive,Regular,14,Dodge,W100/W150 Pickup 4WD,Automatic,Standard Pickup Trucks
10,4-Wheel or All-Wheel Drive,Regular,13,Dodge,W100/W150 Pickup 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,15,Dodge,W250 Pickup 4WD,Automatic,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,15,Dodge,W250 Pickup 4WD,Manual,Standard Pickup Trucks
15,Rear-Wheel Drive,Diesel,22,Chevrolet,Suburban C10 2WD,Automatic,Special Purpose Vehicle 2WD
10,4-Wheel or All-Wheel Drive,Regular,14,Dodge,W250 Pickup 4WD,Automatic,Standard Pickup Trucks
10,4-Wheel or All-Wheel Drive,Regular,13,Dodge,W250 Pickup 4WD,Manual,Standard Pickup Trucks
18,Rear-Wheel Drive,Regular,21,Jeep,Comanche Pickup 2WD,Manual,Standard Pickup Trucks
17,Rear-Wheel Drive,Regular,21,Jeep,Comanche Pickup 2WD,Manual,Standard Pickup Trucks
14,Rear-Wheel Drive,Regular,19,Jeep,Comanche Pickup 2WD,Automatic,Standard Pickup Trucks
15,Rear-Wheel Drive,Regular,20,Jeep,Comanche Pickup 2WD,Manual,Standard Pickup Trucks
13,4-Wheel or All-Wheel Drive,Regular,17,Ford,F150 Pickup 4WD,Automatic,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,16,Ford,F150 Pickup 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Ford,F150 Pickup 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,17,Ford,F150 Pickup 4WD,Automatic,Standard Pickup Trucks
18,Rear-Wheel Drive,Regular,24,Chevrolet,S10 Blazer 2WD,Automatic,Special Purpose Vehicle 2WD
12,4-Wheel or All-Wheel Drive,Regular,17,Ford,F150 Pickup 4WD,Automatic,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,15,Ford,F150 Pickup 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,16,Ford,F150 Pickup 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,15,Ford,F150 Pickup 4WD,Automatic,Standard Pickup Trucks
19,4-Wheel or All-Wheel Drive,Regular,24,Ford,Ranger Pickup 4WD,Manual,Standard Pickup Trucks
16,4-Wheel or All-Wheel Drive,Regular,20,Ford,Ranger Pickup 4WD,Automatic,Standard Pickup Trucks
16,4-Wheel or All-Wheel Drive,Regular,22,Ford,Ranger Pickup 4WD,Manual,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,20,Ford,Ranger Pickup 4WD,Automatic,Standard Pickup Trucks
16,4-Wheel or All-Wheel Drive,Regular,21,Ford,Ranger Pickup 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,GMC,Sierra 1500 4WD,Automatic,Standard Pickup Trucks
19,Rear-Wheel Drive,Regular,24,Chevrolet,S10 Blazer 2WD,Manual,Special Purpose Vehicle 2WD
14,4-Wheel or All-Wheel Drive,Regular,17,GMC,Sierra 1500 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,18,GMC,Sierra 1500 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,17,GMC,Sierra 1500 4WD,Automatic,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,16,GMC,Sierra 1500 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,GMC,Sierra 1500 4WD,Automatic,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,GMC,Sierra 1500 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,14,GMC,Sierra 1500 4WD,Manual,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Diesel,20,GMC,Sierra 1500 4WD,Automatic,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,GMC,Sierra 2500 4WD,Automatic,Standard Pickup Trucks
13,4-Wheel or All-Wheel Drive,Regular,17,GMC,Sierra 2500 4WD,Manual,Standard Pickup Trucks
19,Rear-Wheel Drive,Regular,26,Chevrolet,S10 Blazer 2WD,Manual,Special Purpose Vehicle 2WD
14,4-Wheel or All-Wheel Drive,Regular,17,GMC,Sierra 2500 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,17,GMC,Sierra 2500 4WD,Automatic,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,GMC,Sierra 2500 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,GMC,Sierra 2500 4WD,Automatic,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,16,GMC,Sierra 2500 4WD,Manual,Standard Pickup Trucks
11,4-Wheel or All-Wheel Drive,Regular,14,GMC,Sierra 2500 4WD,Manual,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Diesel,20,GMC,Sierra 2500 4WD,Automatic,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Premium,20,GMC,Sonoma 4WD,Automatic,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,19,GMC,Sonoma 4WD,Automatic,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,20,GMC,Sonoma 4WD,Manual,Standard Pickup Trucks
31,Front-Wheel Drive,Regular,37,Dodge,Colt,Manual,Subcompact Cars
15,Rear-Wheel Drive,Regular,23,Chevrolet,S10 Blazer 2WD,Automatic,Special Purpose Vehicle 2WD
15,4-Wheel or All-Wheel Drive,Regular,19,Isuzu,Pickup 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Isuzu,Pickup 4WD,Manual,Standard Pickup Trucks
16,4-Wheel or All-Wheel Drive,Regular,19,Mitsubishi,Truck 4WD,Automatic,Standard Pickup Trucks
17,4-Wheel or All-Wheel Drive,Regular,20,Mitsubishi,Truck 4WD,Manual,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,20,Mitsubishi,Truck 4WD,Manual,Standard Pickup Trucks
15,4-Wheel or All-Wheel Drive,Regular,19,Mazda,B2600i 4x4,Automatic,Standard Pickup Trucks
16,4-Wheel or All-Wheel Drive,Regular,19,Mazda,B2600i 4x4,Manual,Standard Pickup Trucks
16,4-Wheel or All-Wheel Drive,Regular,18,Toyota,Truck 4WD/T100 4WD,Automatic,Standard Pickup Trucks
17,4-Wheel or All-Wheel Drive,Regular,20,Toyota,Truck 4WD/T100 4WD,Manual,Standard Pickup Trucks
12,4-Wheel or All-Wheel Drive,Regular,16,Toyota,Truck 4WD/T100 4WD,Automatic,Standard Pickup Trucks
16,Rear-Wheel Drive,Regular,23,Chevrolet,S10 Blazer 2WD,Manual,Special Purpose Vehicle 2WD
13,4-Wheel or All-Wheel Drive,Regular,16,Toyota,Truck 4WD/T100 4WD,Automatic,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Regular,17,Toyota,Truck 4WD/T100 4WD,Manual,Standard Pickup Trucks
14,4-Wheel or All-Wheel Drive,Premium,20,Chevrolet,Astro AWD (cargo),Automatic,Vans
15,Rear-Wheel Drive,Premium,21,Chevrolet,Astro 2WD (cargo),Automatic,Vans
15,Rear-Wheel Drive,Regular,20,Chevrolet,Astro 2WD (cargo),Automatic,Vans
15,Rear-Wheel Drive,Regular,20,Chevrolet,G10/20 Van 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,17,Chevrolet,G10/20 Van 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,17,Chevrolet,G10/20 Van 2WD,Automatic,Vans
15,Rear-Wheel Drive,Regular,20,Chevrolet,G30 Van 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,18,Chevrolet,G30 Van 2WD,Automatic,Vans
15,Rear-Wheel Drive,Regular,22,Chevrolet,S10 Blazer 2WD,Manual,Special Purpose Vehicle 2WD
13,Rear-Wheel Drive,Regular,16,Dodge,B150/B250 Van 2WD,Automatic,Vans
14,Rear-Wheel Drive,Regular,16,Dodge,B150/B250 Van 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,17,Dodge,B150/B250 Van 2WD,Manual,Vans
11,Rear-Wheel Drive,Regular,13,Dodge,B150/B250 Van 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,16,Dodge,B150/B250 Van 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,15,Dodge,B150/B250 Van 2WD,Automatic,Vans
14,Rear-Wheel Drive,Regular,16,Dodge,B350 Van 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,16,Dodge,B350 Van 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,14,Dodge,B350 Van 2WD,Automatic,Vans
16,Rear-Wheel Drive,Regular,22,Ford,Aerostar Van,Automatic,Vans
11,Rear-Wheel Drive,Regular,12,Dodge,AD100/AD150 Ramcharger 2WD,Automatic,Special Purpose Vehicle 2WD
17,Rear-Wheel Drive,Regular,23,Ford,Aerostar Van,Manual,Vans
15,Rear-Wheel Drive,Regular,20,Ford,Aerostar Van,Automatic,Vans
15,4-Wheel or All-Wheel Drive,Regular,20,Ford,Aerostar Van AWD,Automatic,Vans
13,Rear-Wheel Drive,Regular,15,Ford,E150 Econoline 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,17,Ford,E150 Econoline 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,17,Ford,E150 Econoline 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,17,Ford,E150 Econoline 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,15,Ford,E150 Econoline 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,14,Ford,E250 Econoline 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,17,Ford,E250 Econoline 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,13,Dodge,AD100/AD150 Ramcharger 2WD,Automatic,Special Purpose Vehicle 2WD
10,Rear-Wheel Drive,Regular,14,Ford,E250 Econoline 2WD,Automatic,Vans
15,Rear-Wheel Drive,Regular,20,GMC,Vandura G15/25 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,17,GMC,Vandura G15/25 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,17,GMC,Vandura G15/25 2WD,Automatic,Vans
15,Rear-Wheel Drive,Regular,20,GMC,Vandura G35 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,18,GMC,Vandura G35 2WD,Automatic,Vans
14,4-Wheel or All-Wheel Drive,Premium,20,GMC,Safari AWD (cargo),Automatic,Vans
15,Rear-Wheel Drive,Premium,21,GMC,Safari 2WD (cargo),Automatic,Vans
15,Rear-Wheel Drive,Regular,20,GMC,Safari 2WD (cargo),Automatic,Vans
14,4-Wheel or All-Wheel Drive,Premium,18,Chevrolet,Astro AWD (passenger),Automatic,Vans
12,Rear-Wheel Drive,Regular,15,Dodge,AD100/AD150 Ramcharger 2WD,Automatic,Special Purpose Vehicle 2WD
14,Rear-Wheel Drive,Premium,19,Chevrolet,Astro 2WD (passenger),Automatic,Vans
15,Rear-Wheel Drive,Regular,20,Chevrolet,Astro 2WD (passenger),Automatic,Vans
14,Rear-Wheel Drive,Regular,17,Chevrolet,Sport Van G10/20 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,16,Chevrolet,Sport Van G10/20 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,16,Chevrolet,Sport Van G10/20 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,16,Chevrolet,Sport Van G30 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,16,Dodge,B150/B250 Wagon 2WD,Automatic,Vans
13,Rear-Wheel Drive,Regular,16,Dodge,B150/B250 Wagon 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,17,Dodge,B150/B250 Wagon 2WD,Manual,Vans
11,Rear-Wheel Drive,Regular,13,Dodge,B150/B250 Wagon 2WD,Automatic,Vans
10,Rear-Wheel Drive,Regular,12,Dodge,AD100/AD150 Ramcharger 2WD,Automatic,Special Purpose Vehicle 2WD
11,Rear-Wheel Drive,Regular,16,Dodge,B150/B250 Wagon 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,14,Dodge,B150/B250 Wagon 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,14,Dodge,B350 Wagon 2WD,Automatic,Vans
10,Rear-Wheel Drive,Regular,13,Dodge,B350 Wagon 2WD,Automatic,Vans
15,Rear-Wheel Drive,Regular,21,Ford,Aerostar Wagon,Automatic,Vans
15,Rear-Wheel Drive,Regular,22,Ford,Aerostar Wagon,Manual,Vans
15,Rear-Wheel Drive,Regular,20,Ford,Aerostar Wagon,Automatic,Vans
14,4-Wheel or All-Wheel Drive,Regular,18,Ford,Aerostar Wagon AWD,Automatic,Vans
12,Rear-Wheel Drive,Regular,17,Ford,E150 Club Wagon,Automatic,Vans
12,Rear-Wheel Drive,Regular,16,Ford,E150 Club Wagon,Automatic,Vans
16,Front-Wheel Drive,Regular,19,Dodge,Caravan/Ram Van 2WD,Automatic,Special Purpose Vehicle 2WD
11,Rear-Wheel Drive,Regular,15,Ford,E150 Club Wagon,Automatic,Vans
10,Rear-Wheel Drive,Regular,14,Ford,E150 Club Wagon,Automatic,Vans
14,Rear-Wheel Drive,Regular,17,GMC,Rally G15/25 2WD,Automatic,Vans
12,Rear-Wheel Drive,Regular,16,GMC,Rally G15/25 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,16,GMC,Rally G15/25 2WD,Automatic,Vans
11,Rear-Wheel Drive,Regular,16,GMC,Rally G35 2WD,Automatic,Vans
14,4-Wheel or All-Wheel Drive,Premium,18,GMC,Safari AWD (passenger),Automatic,Vans
14,Rear-Wheel Drive,Premium,19,GMC,Safari 2WD (passenger),Automatic,Vans
15,Rear-Wheel Drive,Regular,20,GMC,Safari 2WD (passenger),Automatic,Vans
15,Rear-Wheel Drive,Regular,20,Toyota,Previa,Automatic,Vans
17,Front-Wheel Drive,Regular,20,Dodge,Caravan/Ram Van 2WD,Automatic,Special Purpose Vehicle 2WD
16,Rear-Wheel Drive,Regular,20,Toyota,Previa,Manual,Vans
15,4-Wheel or All-Wheel Drive,Regular,19,Toyota,Previa All-Trac,Automatic,Vans
15,Front-Wheel Drive,Regular,18,Volkswagen,Eurovan,Automatic,Vans
15,Front-Wheel Drive,Regular,20,Volkswagen,Eurovan,Manual,Vans
16,Front-Wheel Drive,Regular,21,Chevrolet,Lumina/APV Minivan 2WD,Automatic,Special Purpose Vehicles
15,Front-Wheel Drive,Regular,23,Chevrolet,Lumina/APV Minivan 2WD,Automatic,Special Purpose Vehicles
11,Rear-Wheel Drive,Regular,16,Chevrolet,Suburban 1500 2WD,Automatic,Special Purpose Vehicles
15,Rear-Wheel Drive,Premium,22,Chevrolet,S10 Blazer 2WD,Automatic,Special Purpose Vehicles
16,Rear-Wheel Drive,Regular,22,Chevrolet,S10 Blazer 2WD,Manual,Special Purpose Vehicles
15,Rear-Wheel Drive,Regular,19,Nissan,Pathfinder 2WD,Automatic,Special Purpose Vehicles
21,Front-Wheel Drive,Regular,26,Dodge,Caravan/Ram Van 2WD,Manual,Special Purpose Vehicle 2WD
14,Rear-Wheel Drive,Regular,17,Nissan,Pathfinder 2WD,Manual,Special Purpose Vehicles
16,Front-Wheel Drive,Regular,21,Nissan,Quest,Automatic,Special Purpose Vehicles
16,Front-Wheel Drive,Regular,22,Chrysler,Town and Country 2WD,Automatic,Special Purpose Vehicles
18,Front-Wheel Drive,Regular,24,Dodge,Caravan C/V/Grand Caravan 2WD,Automatic,Special Purpose Vehicles
