officer_gender,officer_race,officer_age,subject_gender,subject_race,subject_age,weapon,arrest_flag,frisk_flag
M,NonWhite,28,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,29,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,27,Male,NonWhite,0-17,None,0,0
M,NonWhite,25,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,27,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,27,Male,NonWhite,18 - 25,None,0,0
M,NonWhite,27,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,37,Male,NonWhite,18 - 25,None,0,1
M,NonWhite,35,Male,NonWhite,36 - 45,None,0,1
M,NonWhite,34,Male,NonWhite,26 - 35,None,0,1
M,NonWhite,29,Male,NonWhite,18 - 25,None,0,1
M,NonWhite,29,Male,NonWhite,26 - 35,None,0,1
M,NonWhite,31,Male,NonWhite,26 - 35,None,0,1
M,NonWhite,32,Male,NonWhite,26 - 35,None,0,1
M,NonWhite,31,Male,NonWhite,36 - 45,None,0,1
M,NonWhite,28,Male,NonWhite,36 - 45,None,0,1
M,NonWhite,30,Male,NonWhite,36 - 45,None,0,1
M,NonWhite,29,Male,NonWhite,18 - 25,None,0,1
M,NonWhite,29,Male,NonWhite,26 - 35,None,0,1
M,NonWhite,27,Male,NonWhite,18 - 25,None,0,1
M,NonWhite,26,Male,NonWhite,36 - 45,None,0,1
M,NonWhite,41,Male,NonWhite,18 - 25,None,0,0
M,NonWhite,33,Male,NonWhite,0-17,None,0,0
M,NonWhite,34,Male,NonWhite,0-17,None,0,0
M,NonWhite,34,Male,NonWhite,0-17,None,0,0
M,NonWhite,34,Male,NonWhite,0-17,None,0,0
M,NonWhite,34,Male,NonWhite,0-17,None,0,0
M,NonWhite,34,Male,NonWhite,0-17,None,0,0
M,NonWhite,35,Male,NonWhite,0-17,None,0,0
M,NonWhite,34,Male,NonWhite,18 - 25,None,0,0
M,NonWhite,34,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,35,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,36,Male,NonWhite,36 - 45,None,0,0
M,NonWhite,33,Male,NonWhite,18 - 25,None,0,0
M,NonWhite,33,Male,NonWhite,18 - 25,None,0,0
M,NonWhite,33,Male,NonWhite,26 - 35,None,0,0
M,White,60,Male,NonWhite,26 - 35,None,0,0
M,White,59,Male,NonWhite,26 - 35,None,0,0
M,White,60,Male,NonWhite,26 - 35,None,0,0
M,White,58,Male,NonWhite,36 - 45,None,0,0
M,White,56,Male,NonWhite,26 - 35,None,0,0
M,White,58,Male,NonWhite,56 and Above,None,0,0
M,White,57,Male,NonWhite,26 - 35,None,0,0
M,White,58,Male,NonWhite,26 - 35,None,0,0
F,White,56,Male,NonWhite,26 - 35,None,0,0
M,White,56,Male,NonWhite,36 - 45,None,0,0
M,White,56,Male,NonWhite,46 - 55,None,0,0
M,White,56,Male,NonWhite,18 - 25,None,0,0
M,White,56,Male,NonWhite,18 - 25,None,0,0
M,White,54,Male,NonWhite,26 - 35,None,0,0
M,White,57,Male,NonWhite,26 - 35,None,0,0
M,White,57,Male,NonWhite,26 - 35,None,0,0
M,White,57,Male,NonWhite,26 - 35,None,0,0
M,White,55,Male,NonWhite,0-17,None,0,0
M,White,54,Male,NonWhite,0-17,None,0,0
M,White,54,Male,NonWhite,18 - 25,None,0,0
M,White,53,Male,NonWhite,18 - 25,None,0,0
M,White,53,Male,NonWhite,18 - 25,None,0,0
M,White,54,Male,NonWhite,18 - 25,None,0,0
M,White,54,Male,NonWhite,18 - 25,None,0,0
M,White,53,Male,NonWhite,18 - 25,None,0,0
M,White,54,Male,NonWhite,18 - 25,None,0,0
M,White,54,Male,NonWhite,26 - 35,None,0,0
M,White,57,Male,NonWhite,26 - 35,None,0,0
M,White,53,Male,NonWhite,36 - 45,None,0,0
M,White,55,Male,NonWhite,46 - 55,None,0,0
M,White,55,Male,NonWhite,46 - 55,None,0,0
M,White,53,Male,NonWhite,46 - 55,None,0,0
M,White,53,Male,NonWhite,46 - 55,None,0,0
M,White,53,Male,NonWhite,46 - 55,None,0,0
M,White,53,Male,NonWhite,46 - 55,None,0,0
M,White,54,Male,NonWhite,36 - 45,None,0,0
M,White,54,Male,NonWhite,18 - 25,None,0,0
M,White,54,Male,NonWhite,26 - 35,None,0,0
M,White,54,Male,NonWhite,26 - 35,None,0,0
M,White,52,Male,NonWhite,0-17,None,0,0
F,White,54,Male,NonWhite,26 - 35,None,0,0
M,White,50,Male,NonWhite,36 - 45,None,0,0
M,White,54,Male,NonWhite,36 - 45,None,0,0
F,White,51,Male,NonWhite,46 - 55,None,0,0
M,White,50,Male,NonWhite,18 - 25,None,0,0
M,White,49,Male,NonWhite,46 - 55,None,0,0
M,White,48,Male,NonWhite,0-17,None,0,0
M,White,49,Male,NonWhite,18 - 25,None,0,0
M,White,48,Male,NonWhite,26 - 35,None,0,0
M,White,49,Male,NonWhite,26 - 35,None,0,0
M,White,51,Male,NonWhite,26 - 35,None,0,0
F,White,51,Male,NonWhite,26 - 35,None,0,0
F,White,51,Male,NonWhite,26 - 35,None,0,0
M,White,48,Male,NonWhite,26 - 35,None,0,0
M,White,48,Male,NonWhite,36 - 45,None,0,0
M,White,49,Male,NonWhite,36 - 45,None,0,0
F,White,51,Male,NonWhite,46 - 55,None,0,0
M,White,47,Male,NonWhite,18 - 25,None,0,0
M,White,48,Male,NonWhite,18 - 25,None,0,0
M,White,48,Male,NonWhite,18 - 25,None,0,0
M,White,51,Male,NonWhite,18 - 25,None,0,0
M,White,49,Male,NonWhite,26 - 35,None,0,0
M,White,51,Male,NonWhite,26 - 35,None,0,0
M,White,48,Male,NonWhite,26 - 35,None,0,0
M,White,49,Male,NonWhite,26 - 35,None,0,0
M,White,49,Male,NonWhite,26 - 35,None,0,0
M,White,50,Male,NonWhite,26 - 35,None,0,0
M,White,51,Male,NonWhite,26 - 35,None,0,0
M,White,49,Male,NonWhite,36 - 45,None,0,0
M,White,47,Male,NonWhite,46 - 55,None,0,0
M,White,49,Male,NonWhite,46 - 55,None,0,0
M,White,50,Male,NonWhite,46 - 55,None,0,0
M,White,51,Male,NonWhite,46 - 55,None,0,0
M,White,46,Male,NonWhite,0-17,None,0,0
M,White,47,Male,NonWhite,26 - 35,None,0,0
M,White,49,Male,NonWhite,26 - 35,None,0,0
M,White,49,Male,NonWhite,26 - 35,None,0,0
M,White,46,Male,NonWhite,36 - 45,None,0,0
M,White,48,Male,NonWhite,36 - 45,None,0,0
M,White,46,Male,NonWhite,46 - 55,None,0,0
M,White,49,Male,NonWhite,46 - 55,None,0,0
M,White,49,Male,NonWhite,46 - 55,None,0,0
M,White,46,Male,NonWhite,56 and Above,None,0,0
M,White,46,Male,NonWhite,18 - 25,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,46 - 55,None,0,0
M,White,45,Male,NonWhite,46 - 55,None,0,0
F,White,46,Male,NonWhite,0-17,None,0,0
F,White,46,Male,NonWhite,0-17,None,0,0
M,White,45,Male,NonWhite,0-17,None,0,0
M,White,45,Male,NonWhite,18 - 25,None,0,0
M,White,45,Male,NonWhite,18 - 25,None,0,0
F,White,44,Male,NonWhite,26 - 35,None,0,0
M,White,45,Male,NonWhite,26 - 35,None,0,0
M,White,45,Male,NonWhite,26 - 35,None,0,0
M,White,45,Male,NonWhite,26 - 35,None,0,0
M,White,45,Male,NonWhite,26 - 35,None,0,0
M,White,45,Male,NonWhite,26 - 35,None,0,0
M,White,47,Male,NonWhite,26 - 35,None,0,0
F,White,44,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,46,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,46,Male,NonWhite,36 - 45,None,0,0
M,White,46,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,46 - 55,None,0,0
M,White,45,Male,NonWhite,46 - 55,None,0,0
M,White,45,Male,NonWhite,46 - 55,None,0,0
M,White,45,Male,NonWhite,46 - 55,None,0,0
M,White,44,Male,NonWhite,46 - 55,None,0,0
M,White,44,Male,NonWhite,56 and Above,None,0,0
M,White,45,Male,NonWhite,56 and Above,None,0,0
M,White,45,Male,NonWhite,56 and Above,None,0,0
M,White,46,Male,NonWhite,56 and Above,None,0,0
M,White,44,Male,NonWhite,26 - 35,None,0,0
M,White,47,Male,NonWhite,26 - 35,None,0,0
M,White,45,Male,NonWhite,26 - 35,None,0,0
M,White,44,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,46,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,46 - 55,None,0,0
M,White,45,Male,NonWhite,0-17,None,0,0
M,White,43,Male,NonWhite,18 - 25,None,0,0
M,White,43,Male,NonWhite,18 - 25,None,0,0
M,White,43,Male,NonWhite,18 - 25,None,0,0
M,White,42,Male,NonWhite,18 - 25,None,0,0
M,White,44,Male,NonWhite,18 - 25,None,0,0
M,White,42,Male,NonWhite,18 - 25,None,0,0
M,White,42,Male,NonWhite,18 - 25,None,0,0
F,White,43,Male,NonWhite,26 - 35,None,0,0
M,White,42,Male,NonWhite,26 - 35,None,0,0
M,White,42,Male,NonWhite,26 - 35,None,0,0
M,White,43,Male,NonWhite,26 - 35,None,0,0
M,White,44,Male,NonWhite,26 - 35,None,0,0
M,White,42,Male,NonWhite,26 - 35,None,0,0
M,White,42,Male,NonWhite,36 - 45,None,0,0
M,White,45,Male,NonWhite,36 - 45,None,0,0
M,White,42,Male,NonWhite,36 - 45,None,0,0
M,White,44,Male,NonWhite,36 - 45,None,0,0
M,White,44,Male,NonWhite,46 - 55,None,0,0
M,White,45,Male,NonWhite,56 and Above,None,0,0
M,White,44,Male,NonWhite,18 - 25,None,0,0
M,White,42,Male,NonWhite,18 - 25,None,0,0
M,White,44,Male,NonWhite,18 - 25,None,0,0
M,White,45,Male,NonWhite,18 - 25,None,0,0
M,White,44,Male,NonWhite,18 - 25,None,0,0
M,White,41,Male,NonWhite,26 - 35,None,0,0
M,White,42,Male,NonWhite,26 - 35,None,0,0
M,White,44,Male,NonWhite,26 - 35,None,0,0
M,White,41,Male,NonWhite,36 - 45,None,0,0
M,White,43,Male,NonWhite,36 - 45,None,0,0
M,White,43,Male,NonWhite,18 - 25,None,0,0
M,White,43,Male,NonWhite,18 - 25,None,0,0
M,White,42,Male,NonWhite,26 - 35,None,0,0
M,White,40,Male,NonWhite,26 - 35,None,0,0
M,White,41,Male,NonWhite,26 - 35,None,0,0
M,White,41,Male,NonWhite,36 - 45,None,0,0
M,White,41,Male,NonWhite,56 and Above,None,0,0
M,White,40,Male,NonWhite,18 - 25,None,0,0
M,White,39,Male,NonWhite,18 - 25,None,0,0
M,White,42,Male,NonWhite,18 - 25,None,0,0
F,White,40,Male,NonWhite,18 - 25,None,0,0
M,White,43,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,36 - 45,None,0,0
M,White,39,Male,NonWhite,46 - 55,None,0,0
M,White,38,Male,NonWhite,0-17,None,0,0
M,White,38,Male,NonWhite,0-17,None,0,0
M,White,38,Male,NonWhite,0-17,None,0,0
M,White,40,Male,NonWhite,18 - 25,None,0,0
M,White,41,Male,NonWhite,18 - 25,None,0,0
M,White,42,Male,NonWhite,26 - 35,None,0,0
M,White,41,Male,NonWhite,26 - 35,None,0,0
M,White,38,Male,NonWhite,36 - 45,None,0,0
M,White,41,Male,NonWhite,36 - 45,None,0,0
M,White,42,Male,NonWhite,36 - 45,None,0,0
M,White,42,Male,NonWhite,36 - 45,None,0,0
M,White,39,Male,NonWhite,46 - 55,None,0,0
M,White,37,Male,NonWhite,0-17,None,0,0
M,White,38,Male,NonWhite,18 - 25,None,0,0
M,White,38,Male,NonWhite,18 - 25,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,38,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,40,Male,NonWhite,26 - 35,None,0,0
M,White,40,Male,NonWhite,26 - 35,None,0,0
M,White,40,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,36 - 45,None,0,0
M,White,40,Male,NonWhite,36 - 45,None,0,0
M,White,38,Male,NonWhite,36 - 45,None,0,0
M,White,40,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,46 - 55,None,0,0
M,White,37,Male,NonWhite,46 - 55,None,0,0
M,White,40,Male,NonWhite,56 and Above,None,0,0
M,White,41,Male,NonWhite,56 and Above,None,0,0
F,White,36,Male,NonWhite,18 - 25,None,0,0
F,White,37,Male,NonWhite,18 - 25,None,0,0
M,White,37,Male,NonWhite,18 - 25,None,0,0
M,White,37,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
F,White,38,Male,NonWhite,26 - 35,None,0,0
F,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,40,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,40,Male,NonWhite,26 - 35,None,0,0
M,White,40,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,39,Male,NonWhite,26 - 35,None,0,0
F,White,38,Male,NonWhite,26 - 35,None,0,0
M,White,38,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,40,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,39,Male,NonWhite,36 - 45,None,0,0
F,White,38,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,46 - 55,None,0,0
M,White,37,Male,NonWhite,46 - 55,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
F,White,39,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,36 - 45,None,0,0
M,White,35,Male,NonWhite,36 - 45,None,0,0
M,White,35,Male,NonWhite,36 - 45,None,0,0
M,White,38,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,46 - 55,None,0,0
M,White,35,Male,NonWhite,46 - 55,None,0,0
M,White,35,Male,NonWhite,46 - 55,None,0,0
M,White,36,Male,NonWhite,46 - 55,None,0,0
F,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,37,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,38,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
F,White,38,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,37,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
F,White,35,Male,NonWhite,36 - 45,None,0,0
F,White,37,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
F,White,34,Male,NonWhite,46 - 55,None,0,0
M,White,35,Male,NonWhite,46 - 55,None,0,0
M,White,37,Male,NonWhite,46 - 55,None,0,0
M,White,36,Male,NonWhite,46 - 55,None,0,0
M,White,37,Male,NonWhite,56 and Above,None,0,0
M,White,35,Male,NonWhite,56 and Above,None,0,0
F,White,33,Male,NonWhite,0-17,None,0,0
F,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,36,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
F,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,35,Male,NonWhite,36 - 45,None,0,0
M,White,37,Male,NonWhite,36 - 45,None,0,0
M,White,36,Male,NonWhite,46 - 55,None,0,0
M,White,34,Male,NonWhite,46 - 55,None,0,0
M,White,35,Male,NonWhite,46 - 55,None,0,0
M,White,36,Male,NonWhite,46 - 55,None,0,0
M,White,33,Male,NonWhite,0-17,None,0,0
M,White,33,Male,NonWhite,0-17,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
M,White,36,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,32,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,35,Male,NonWhite,36 - 45,None,0,0
M,White,33,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,35,Male,NonWhite,46 - 55,None,0,0
M,White,34,Male,NonWhite,46 - 55,None,0,0
M,White,33,Male,NonWhite,46 - 55,None,0,0
M,White,36,Male,NonWhite,56 and Above,None,0,0
M,White,36,Male,NonWhite,56 and Above,None,0,0
M,White,33,Male,NonWhite,56 and Above,None,0,0
F,White,32,Male,NonWhite,0-17,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
F,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,35,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
F,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,31,Male,NonWhite,26 - 35,None,0,0
M,White,31,Male,NonWhite,26 - 35,None,0,0
M,White,31,Male,NonWhite,26 - 35,None,0,0
M,White,31,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,35,Male,NonWhite,26 - 35,None,0,0
F,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,31,Male,NonWhite,36 - 45,None,0,0
M,White,31,Male,NonWhite,36 - 45,None,0,0
M,White,31,Male,NonWhite,36 - 45,None,0,0
M,White,31,Male,NonWhite,36 - 45,None,0,0
M,White,33,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,35,Male,NonWhite,36 - 45,None,0,0
M,White,34,Male,NonWhite,36 - 45,None,0,0
M,White,33,Male,NonWhite,46 - 55,None,0,0
M,White,33,Male,NonWhite,46 - 55,None,0,0
M,White,35,Male,NonWhite,46 - 55,None,0,0
M,White,32,Male,NonWhite,46 - 55,None,0,0
F,White,32,Male,NonWhite,46 - 55,None,0,0
M,White,34,Male,NonWhite,46 - 55,None,0,0
M,White,32,Male,NonWhite,0-17,None,0,0
M,White,33,Male,NonWhite,0-17,None,0,0
M,White,32,Male,NonWhite,0-17,None,0,0
F,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,30,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,30,Male,NonWhite,18 - 25,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,34,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,31,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,31,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,33,Male,NonWhite,26 - 35,None,0,0
M,White,34,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,36 - 45,None,0,0
M,White,30,Male,NonWhite,36 - 45,None,0,0
M,White,31,Male,NonWhite,36 - 45,None,0,0
M,White,30,Male,NonWhite,36 - 45,None,0,0
M,White,30,Male,NonWhite,36 - 45,None,0,0
M,White,33,Male,NonWhite,36 - 45,None,0,0
M,White,31,Male,NonWhite,36 - 45,None,0,0
M,White,31,Male,NonWhite,36 - 45,None,0,0
M,White,33,Male,NonWhite,36 - 45,None,0,0
M,White,33,Male,NonWhite,36 - 45,None,0,0
M,White,33,Male,NonWhite,46 - 55,None,0,0
M,White,34,Male,NonWhite,46 - 55,None,0,0
M,White,31,Male,NonWhite,46 - 55,None,0,0
M,White,31,Male,NonWhite,46 - 55,None,0,0
M,White,31,Male,NonWhite,46 - 55,None,0,0
M,White,31,Male,NonWhite,46 - 55,None,0,0
M,White,33,Male,NonWhite,46 - 55,None,0,0
M,White,33,Male,NonWhite,46 - 55,None,0,0
M,White,33,Male,NonWhite,46 - 55,None,0,0
M,White,34,Male,NonWhite,46 - 55,None,0,0
M,White,32,Male,NonWhite,0-17,None,0,0
M,White,31,Male,NonWhite,0-17,None,0,0
M,White,31,Male,NonWhite,0-17,None,0,0
F,White,30,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,29,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,29,Male,NonWhite,18 - 25,None,0,0
M,White,29,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,33,Male,NonWhite,18 - 25,None,0,0
M,White,32,Male,NonWhite,18 - 25,None,0,0
M,White,31,Male,NonWhite,26 - 35,None,0,0
M,White,32,Male,NonWhite,26 - 35,None,0,0
M,White,30,Male,NonWhite,26 - 35,None,0,0
M,White,29,Male,NonWhite,26 - 35,None,0,0
