DATE,PRCP,TMAX,TMIN,year,month,day
2011-12-04,0,43,31,2011,12,4
2011-12-05,0,42,28,2011,12,5
2011-12-06,0,38,28,2011,12,6
2011-12-07,0,41,35,2011,12,7
2011-12-08,0,40,32,2011,12,8
2011-12-09,0,40,26,2011,12,9
2011-12-10,0,40,31,2011,12,10
2011-12-11,0.02,40,35,2011,12,11
2011-12-12,0,39,28,2011,12,12
2011-12-13,0,41,26,2011,12,13
2011-12-14,0,40,33,2011,12,14
2011-12-15,0.03,44,38,2011,12,15
2011-12-16,0,49,40,2011,12,16
2011-12-17,0,50,33,2011,12,17
2011-12-18,0.19,46,35,2011,12,18
2011-12-19,0,46,36,2011,12,19
2011-12-20,0,44,37,2011,12,20
2011-12-21,0,45,32,2011,12,21
2011-12-22,0,38,27,2011,12,22
2011-12-23,0.02,49,35,2011,12,23
2011-12-24,0,52,43,2011,12,24
2011-12-25,0.03,50,37,2011,12,25
2011-12-26,0.05,42,37,2011,12,26
2011-12-27,0.9,51,40,2011,12,27
2011-12-28,0.63,53,48,2011,12,28
2011-12-29,0.29,51,44,2011,12,29
2011-12-30,0.07,49,36,2011,12,30
2011-12-31,0,43,32,2011,12,31
2012-01-01,0,55,41,2012,1,1
2012-01-02,0.43,51,37,2012,1,2
2012-01-03,0.03,53,45,2012,1,3
2012-01-04,0.8,54,42,2012,1,4
2012-01-05,0.05,48,37,2012,1,5
2012-01-06,0.1,40,36,2012,1,6
2012-01-07,0,45,37,2012,1,7
2012-01-08,0,50,37,2012,1,8
2012-01-09,0.17,49,41,2012,1,9
2012-01-10,0.04,43,33,2012,1,10
2012-01-11,0,43,30,2012,1,11
2012-01-12,0,43,29,2012,1,12
2012-01-13,0,41,27,2012,1,13
2012-01-14,0.16,40,33,2012,1,14
2012-01-15,0.21,34,26,2012,1,15
2012-01-16,0.1,35,27,2012,1,16
2012-01-17,0.32,38,32,2012,1,17
2012-01-18,0.78,32,27,2012,1,18
2012-01-19,0.6,30,27,2012,1,19
2012-01-20,0.53,45,30,2012,1,20
2012-01-21,0.12,47,38,2012,1,21
2012-01-22,0.24,44,36,2012,1,22
2012-01-23,0,47,34,2012,1,23
2012-01-24,0.34,50,36,2012,1,24
2012-01-25,0.32,48,40,2012,1,25
2012-01-26,0.19,48,34,2012,1,26
2012-01-27,0,44,28,2012,1,27
2012-01-28,0,44,33,2012,1,28
2012-01-29,1.09,49,39,2012,1,29
2012-01-30,0.14,47,43,2012,1,30
2012-01-31,0.07,49,43,2012,1,31
2012-02-01,0.53,48,38,2012,2,1
2012-02-02,0,47,35,2012,2,2
2012-02-03,0,58,36,2012,2,3
2012-02-04,0,60,41,2012,2,4
2012-02-05,0,57,35,2012,2,5
2012-02-06,0,61,35,2012,2,6
2012-02-07,0.01,60,46,2012,2,7
2012-02-08,0.11,50,41,2012,2,8
2012-02-09,0.1,52,46,2012,2,9
2012-02-10,0.1,55,44,2012,2,10
2012-02-11,0.03,48,42,2012,2,11
2012-02-12,0.04,47,41,2012,2,12
2012-02-13,0.45,45,40,2012,2,13
2012-02-14,0.1,44,34,2012,2,14
2012-02-15,0,45,33,2012,2,15
2012-02-16,0.07,45,38,2012,2,16
2012-02-17,0.68,50,40,2012,2,17
2012-02-18,0.25,44,39,2012,2,18
2012-02-19,0,44,36,2012,2,19
2012-02-20,0.12,46,35,2012,2,20
2012-02-21,0.03,50,46,2012,2,21
2012-02-22,0.34,50,37,2012,2,22
2012-02-23,0,47,37,2012,2,23
2012-02-24,0.45,44,40,2012,2,24
2012-02-25,0,45,37,2012,2,25
2012-02-26,0.05,41,30,2012,2,26
2012-02-27,0,44,28,2012,2,27
2012-02-28,0.14,44,31,2012,2,28
2012-02-29,0.03,41,34,2012,2,29
2012-03-01,0,43,34,2012,3,1
2012-03-02,0.08,44,39,2012,3,2
2012-03-03,0,54,44,2012,3,3
2012-03-04,0,51,44,2012,3,4
2012-03-05,0.27,46,34,2012,3,5
2012-03-06,0.02,44,32,2012,3,6
2012-03-07,0,48,29,2012,3,7
2012-03-08,0,60,33,2012,3,8
2012-03-09,0.14,49,41,2012,3,9
2012-03-10,0.41,45,43,2012,3,10
2012-03-11,0.54,44,37,2012,3,11
2012-03-12,0.76,47,33,2012,3,12
2012-03-13,0.37,42,33,2012,3,13
2012-03-14,0.34,46,34,2012,3,14
2012-03-15,0.94,52,42,2012,3,15
2012-03-16,0.33,48,39,2012,3,16
2012-03-17,0.37,50,33,2012,3,17
2012-03-18,0.14,41,31,2012,3,18
2012-03-19,0.08,45,30,2012,3,19
2012-03-20,0.14,46,36,2012,3,20
2012-03-21,0.05,48,34,2012,3,21
2012-03-22,0.16,50,35,2012,3,22
2012-03-23,0,54,33,2012,3,23
2012-03-24,0,59,38,2012,3,24
2012-03-25,0,56,36,2012,3,25
2012-03-26,0,55,43,2012,3,26
2012-03-27,0.19,58,44,2012,3,27
2012-03-28,0.05,51,45,2012,3,28
2012-03-29,1.08,50,43,2012,3,29
2012-03-30,0.22,49,41,2012,3,30
2012-03-31,0.52,50,37,2012,3,31
2012-04-01,0.06,48,40,2012,4,1
2012-04-02,0,62,40,2012,4,2
2012-04-03,0.06,53,38,2012,4,3
2012-04-04,0,51,37,2012,4,4
2012-04-05,0.18,49,37,2012,4,5
2012-04-06,0.01,52,38,2012,4,6
2012-04-07,0,61,35,2012,4,7
2012-04-08,0,70,45,2012,4,8
2012-04-09,0,68,43,2012,4,9
2012-04-10,0,64,48,2012,4,10
2012-04-11,0.09,52,45,2012,4,11
2012-04-12,0.02,57,42,2012,4,12
2012-04-13,0,59,39,2012,4,13
2012-04-14,0,60,38,2012,4,14
2012-04-15,0,61,45,2012,4,15
2012-04-16,0.32,56,44,2012,4,16
2012-04-17,0.07,50,40,2012,4,17
2012-04-18,0.07,56,45,2012,4,18
2012-04-19,0.43,57,41,2012,4,19
2012-04-20,0.26,56,44,2012,4,20
2012-04-21,0,68,40,2012,4,21
2012-04-22,0,74,47,2012,4,22
2012-04-23,0,71,48,2012,4,23
2012-04-24,0.17,57,50,2012,4,24
2012-04-25,0.42,62,48,2012,4,25
2012-04-26,0.15,57,44,2012,4,26
2012-04-27,0.03,56,43,2012,4,27
2012-04-28,0,61,47,2012,4,28
2012-04-29,0.17,60,48,2012,4,29
2012-04-30,0.17,55,45,2012,4,30
2012-05-01,0.02,53,43,2012,5,1
2012-05-02,0.02,56,42,2012,5,2
2012-05-03,0.73,52,45,2012,5,3
2012-05-04,0.07,54,43,2012,5,4
2012-05-05,0,56,41,2012,5,5
2012-05-06,0,64,41,2012,5,6
2012-05-07,0,75,43,2012,5,7
2012-05-08,0,65,49,2012,5,8
2012-05-09,0,56,44,2012,5,9
2012-05-10,0,58,39,2012,5,10
2012-05-11,0,65,40,2012,5,11
2012-05-12,0,76,44,2012,5,12
2012-05-13,0,78,49,2012,5,13
2012-05-14,0,80,55,2012,5,14
2012-05-15,0,76,49,2012,5,15
2012-05-16,0,67,49,2012,5,16
2012-05-17,0,64,44,2012,5,17
2012-05-18,0,60,46,2012,5,18
2012-05-19,0,67,45,2012,5,19
2012-05-20,0.25,58,53,2012,5,20
2012-05-21,0.55,62,50,2012,5,21
2012-05-22,0.24,55,48,2012,5,22
2012-05-23,0.01,58,48,2012,5,23
2012-05-24,0,63,48,2012,5,24
2012-05-25,0,72,48,2012,5,25
2012-05-26,0,72,48,2012,5,26
2012-05-27,0,63,53,2012,5,27
2012-05-28,0,62,50,2012,5,28
2012-05-29,0,61,46,2012,5,29
2012-05-30,0.01,66,52,2012,5,30
2012-05-31,0.15,64,54,2012,5,31
2012-06-01,0.26,68,55,2012,6,1
2012-06-02,0.01,66,51,2012,6,2
2012-06-03,0,63,49,2012,6,3
2012-06-04,0.05,55,48,2012,6,4
2012-06-05,0.63,56,47,2012,6,5
2012-06-06,0,61,43,2012,6,6
2012-06-07,0.65,61,48,2012,6,7
2012-06-08,0.06,59,47,2012,6,8
2012-06-09,0,63,47,2012,6,9
2012-06-10,0,66,50,2012,6,10
2012-06-11,0,74,50,2012,6,11
2012-06-12,0.03,65,55,2012,6,12
2012-06-13,0,61,52,2012,6,13
2012-06-14,0,63,50,2012,6,14
2012-06-15,0,72,49,2012,6,15
2012-06-16,0,70,59,2012,6,16
2012-06-17,0,66,53,2012,6,17
2012-06-18,0.12,63,50,2012,6,18
2012-06-19,0.04,67,50,2012,6,19
2012-06-20,0,76,50,2012,6,20
2012-06-21,0,75,53,2012,6,21
2012-06-22,0.62,57,53,2012,6,22
2012-06-23,0.34,60,49,2012,6,23
2012-06-24,0,67,49,2012,6,24
2012-06-25,0.02,67,52,2012,6,25
2012-06-26,0,65,51,2012,6,26
2012-06-27,0,73,48,2012,6,27
2012-06-28,0,72,53,2012,6,28
2012-06-29,0.01,71,59,2012,6,29
2012-06-30,0.12,68,56,2012,6,30
2012-07-01,0,68,54,2012,7,1
2012-07-02,0.08,66,53,2012,7,2
2012-07-03,0.23,65,51,2012,7,3
2012-07-04,0,69,49,2012,7,4
2012-07-05,0,76,51,2012,7,5
2012-07-06,0,77,52,2012,7,6
2012-07-07,0,80,55,2012,7,7
2012-07-08,0,83,58,2012,7,8
2012-07-09,0.06,77,55,2012,7,9
2012-07-10,0,75,52,2012,7,10
2012-07-11,0,82,56,2012,7,11
2012-07-12,0,78,56,2012,7,12
2012-07-13,0.02,74,57,2012,7,13
2012-07-14,0,77,59,2012,7,14
2012-07-15,0,66,56,2012,7,15
2012-07-16,0.01,79,56,2012,7,16
2012-07-17,0,71,59,2012,7,17
2012-07-18,0,70,58,2012,7,18
2012-07-19,0,77,58,2012,7,19
2012-07-20,0.6,67,57,2012,7,20
2012-07-21,0,75,57,2012,7,21
2012-07-22,0.04,69,54,2012,7,22
2012-07-23,0,66,52,2012,7,23
2012-07-24,0,74,54,2012,7,24
2012-07-25,0,80,55,2012,7,25
2012-07-26,0,78,55,2012,7,26
2012-07-27,0,66,57,2012,7,27
2012-07-28,0,72,56,2012,7,28
2012-07-29,0,73,59,2012,7,29
2012-07-30,0,67,56,2012,7,30
2012-07-31,0,73,57,2012,7,31
2012-08-01,0,75,56,2012,8,1
2012-08-02,0,74,54,2012,8,2
2012-08-03,0,81,55,2012,8,3
2012-08-04,0,93,62,2012,8,4
2012-08-05,0,93,64,2012,8,5
2012-08-06,0,83,60,2012,8,6
2012-08-07,0,70,59,2012,8,7
2012-08-08,0,72,59,2012,8,8
2012-08-09,0,76,58,2012,8,9
2012-08-10,0,78,54,2012,8,10
2012-08-11,0,83,56,2012,8,11
2012-08-12,0,87,59,2012,8,12
2012-08-13,0,87,59,2012,8,13
2012-08-14,0,84,57,2012,8,14
2012-08-15,0,88,62,2012,8,15
2012-08-16,0,94,65,2012,8,16
2012-08-17,0,91,61,2012,8,17
2012-08-18,0,71,58,2012,8,18
2012-08-19,0,74,59,2012,8,19
2012-08-20,0,78,59,2012,8,20
2012-08-21,0,74,56,2012,8,21
2012-08-22,0,72,56,2012,8,22
2012-08-23,0,70,57,2012,8,23
2012-08-24,0,72,50,2012,8,24
2012-08-25,0,79,53,2012,8,25
2012-08-26,0,70,54,2012,8,26
2012-08-27,0,75,56,2012,8,27
2012-08-28,0,73,54,2012,8,28
2012-08-29,0,73,56,2012,8,29
2012-08-30,0,73,55,2012,8,30
2012-08-31,0,72,51,2012,8,31
2012-09-01,0,71,51,2012,9,1
2012-09-02,0,70,50,2012,9,2
2012-09-03,0,73,55,2012,9,3
2012-09-04,0,76,52,2012,9,4
2012-09-05,0,79,53,2012,9,5
2012-09-06,0,83,58,2012,9,6
2012-09-07,0,90,56,2012,9,7
2012-09-08,0,77,56,2012,9,8
2012-09-09,0.01,66,57,2012,9,9
2012-09-10,0.01,68,53,2012,9,10
2012-09-11,0,68,48,2012,9,11
2012-09-12,0,72,50,2012,9,12
2012-09-13,0,82,53,2012,9,13
2012-09-14,0,79,52,2012,9,14
2012-09-15,0,72,52,2012,9,15
2012-09-16,0,76,49,2012,9,16
2012-09-17,0,82,53,2012,9,17
2012-09-18,0,82,53,2012,9,18
2012-09-19,0,75,53,2012,9,19
2012-09-20,0,67,50,2012,9,20
2012-09-21,0,61,55,2012,9,21
2012-09-22,0.01,67,53,2012,9,22
2012-09-23,0,67,50,2012,9,23
2012-09-24,0,70,50,2012,9,24
2012-09-25,0,67,52,2012,9,25
2012-09-26,0,67,49,2012,9,26
2012-09-27,0,73,50,2012,9,27
2012-09-28,0,77,54,2012,9,28
2012-09-29,0,69,54,2012,9,29
2012-09-30,0,70,46,2012,9,30
2012-10-01,0,74,48,2012,10,1
2012-10-02,0,64,50,2012,10,2
2012-10-03,0,66,46,2012,10,3
2012-10-04,0,66,47,2012,10,4
2012-10-05,0,71,48,2012,10,5
2012-10-06,0,75,46,2012,10,6
2012-10-07,0,75,46,2012,10,7
2012-10-08,0,70,46,2012,10,8
2012-10-09,0,61,48,2012,10,9
2012-10-10,0,54,47,2012,10,10
2012-10-11,0,57,45,2012,10,11
2012-10-12,0.08,57,48,2012,10,12
2012-10-13,0.19,60,54,2012,10,13
2012-10-14,0.65,64,56,2012,10,14
2012-10-15,0.31,63,52,2012,10,15
2012-10-16,0,61,47,2012,10,16
2012-10-17,0,58,43,2012,10,17
2012-10-18,0.82,64,44,2012,10,18
2012-10-19,0.19,59,49,2012,10,19
2012-10-20,0.02,52,43,2012,10,20
2012-10-21,0.25,53,40,2012,10,21
2012-10-22,0.35,46,38,2012,10,22
2012-10-23,0,52,42,2012,10,23
2012-10-24,0.28,53,43,2012,10,24
2012-10-25,0,53,44,2012,10,25
2012-10-26,0.06,52,45,2012,10,26
2012-10-27,0.91,58,49,2012,10,27
2012-10-28,0.24,58,50,2012,10,28
2012-10-29,0.43,60,50,2012,10,29
2012-10-30,1.36,59,54,2012,10,30
2012-10-31,0.57,60,52,2012,10,31
2012-11-01,0.38,59,51,2012,11,1
2012-11-02,0.22,59,51,2012,11,2
2012-11-03,0.02,60,52,2012,11,3
2012-11-04,0.32,64,55,2012,11,4
2012-11-05,0.03,59,46,2012,11,5
2012-11-06,0.01,55,44,2012,11,6
2012-11-07,0,54,39,2012,11,7
2012-11-08,0,50,34,2012,11,8
2012-11-09,0,48,34,2012,11,9
2012-11-10,0,46,31,2012,11,10
2012-11-11,0.6,48,34,2012,11,11
2012-11-12,0.14,55,43,2012,11,12
2012-11-13,0.21,52,46,2012,11,13
2012-11-14,0.03,52,41,2012,11,14
2012-11-15,0,49,37,2012,11,15
2012-11-16,0.22,49,36,2012,11,16
2012-11-17,0.24,54,43,2012,11,17
2012-11-18,0.31,50,43,2012,11,18
2012-11-19,2.13,56,47,2012,11,19
2012-11-20,0.15,52,45,2012,11,20
2012-11-21,0.44,47,39,2012,11,21
2012-11-22,0,48,37,2012,11,22
2012-11-23,1.26,49,43,2012,11,23
2012-11-24,0,48,39,2012,11,24
2012-11-25,0,47,34,2012,11,25
2012-11-26,0,49,35,2012,11,26
2012-11-27,0,50,35,2012,11,27
2012-11-28,0.11,49,36,2012,11,28
2012-11-29,0.06,55,46,2012,11,29
2012-11-30,1.4,59,46,2012,11,30
2012-12-01,0.16,56,47,2012,12,1
2012-12-02,0.77,47,45,2012,12,2
2012-12-03,0.51,49,45,2012,12,3
2012-12-04,0.56,53,45,2012,12,4
2012-12-05,0.06,48,40,2012,12,5
2012-12-06,0.06,45,43,2012,12,6
2012-12-07,0.04,46,38,2012,12,7
2012-12-08,0,44,38,2012,12,8
2012-12-09,0.06,44,37,2012,12,9
2012-12-10,0.02,45,42,2012,12,10
2012-12-11,0.12,46,42,2012,12,11
2012-12-12,0.32,44,40,2012,12,12
2012-12-13,0.09,45,38,2012,12,13
2012-12-14,0.31,43,34,2012,12,14
2012-12-15,0.21,40,33,2012,12,15
2012-12-16,0.89,44,38,2012,12,16
2012-12-17,0.08,47,35,2012,12,17
2012-12-18,0.13,39,33,2012,12,18
2012-12-19,0.54,47,35,2012,12,19
2012-12-20,0.52,45,33,2012,12,20
2012-12-21,0.07,47,29,2012,12,21
2012-12-22,0.13,47,39,2012,12,22
2012-12-23,0.26,45,38,2012,12,23
2012-12-24,0.01,42,37,2012,12,24
2012-12-25,0.53,42,37,2012,12,25
2012-12-26,0.18,44,38,2012,12,26
2012-12-27,0.16,46,38,2012,12,27
2012-12-28,0,47,39,2012,12,28
2012-12-29,0.06,41,38,2012,12,29
2012-12-30,0,40,32,2012,12,30
2012-12-31,0,38,30,2012,12,31
2013-01-01,0,41,27,2013,1,1
2013-01-02,0,43,30,2013,1,2
2013-01-03,0.16,44,29,2013,1,3
2013-01-04,0.1,50,36,2013,1,4
2013-01-05,0.12,44,40,2013,1,5
2013-01-06,0.08,45,37,2013,1,6
2013-01-07,0.09,50,40,2013,1,7
2013-01-08,0.64,53,42,2013,1,8
2013-01-09,1.51,50,35,2013,1,9
2013-01-10,0.01,38,31,2013,1,10
2013-01-11,0,37,27,2013,1,11
2013-01-12,0,37,25,2013,1,12
2013-01-13,0,36,24,2013,1,13
2013-01-14,0,38,28,2013,1,14
2013-01-15,0,44,31,2013,1,15
2013-01-16,0,43,25,2013,1,16
2013-01-17,0,39,27,2013,1,17
2013-01-18,0,38,30,2013,1,18
2013-01-19,0,34,31,2013,1,19
2013-01-20,0,38,31,2013,1,20
2013-01-21,0,36,29,2013,1,21
2013-01-22,0,38,29,2013,1,22
2013-01-23,0.2,45,36,2013,1,23
2013-01-24,0.23,45,34,2013,1,24
2013-01-25,0.12,51,37,2013,1,25
2013-01-26,0.09,47,39,2013,1,26
2013-01-27,0.07,42,39,2013,1,27
2013-01-28,0.31,43,38,2013,1,28
2013-01-29,0.17,47,41,2013,1,29
2013-01-30,0.14,48,44,2013,1,30
2013-01-31,0.12,49,45,2013,1,31
2013-02-01,0.01,53,41,2013,2,1
2013-02-02,0,43,37,2013,2,2
2013-02-03,0.09,48,37,2013,2,3
2013-02-04,0,51,44,2013,2,4
2013-02-05,0.13,50,44,2013,2,5
2013-02-06,0.04,51,43,2013,2,6
2013-02-07,0.05,49,38,2013,2,7
2013-02-08,0,46,36,2013,2,8
2013-02-09,0.01,47,40,2013,2,9
2013-02-10,0,48,35,2013,2,10
2013-02-11,0.01,47,40,2013,2,11
2013-02-12,0.04,52,45,2013,2,12
2013-02-13,0.09,49,45,2013,2,13
2013-02-14,0.04,49,42,2013,2,14
2013-02-15,0,56,41,2013,2,15
2013-02-16,0,52,39,2013,2,16
2013-02-17,0,49,40,2013,2,17
2013-02-18,0,46,39,2013,2,18
2013-02-19,0,51,35,2013,2,19
2013-02-20,0.06,46,34,2013,2,20
2013-02-21,0.02,44,39,2013,2,21
2013-02-22,0.37,46,39,2013,2,22
2013-02-23,0.01,50,39,2013,2,23
2013-02-24,0,48,41,2013,2,24
2013-02-25,0.09,51,38,2013,2,25
2013-02-26,0.02,48,39,2013,2,26
2013-02-27,0.18,50,40,2013,2,27
2013-02-28,0.32,53,44,2013,2,28
2013-03-01,0.16,59,52,2013,3,1
2013-03-02,0.03,57,41,2013,3,2
2013-03-03,0,52,36,2013,3,3
2013-03-04,0,56,32,2013,3,4
2013-03-05,0,49,43,2013,3,5
2013-03-06,0.47,45,41,2013,3,6
2013-03-07,0.29,54,41,2013,3,7
2013-03-08,0,53,36,2013,3,8
2013-03-09,0,55,34,2013,3,9
2013-03-10,0.03,46,39,2013,3,10
2013-03-11,0.05,51,43,2013,3,11
2013-03-12,0.08,55,50,2013,3,12
2013-03-13,0.09,53,49,2013,3,13
2013-03-14,0.11,53,49,2013,3,14
2013-03-15,0,58,48,2013,3,15
2013-03-16,0.17,51,40,2013,3,16
2013-03-17,0,48,39,2013,3,17
2013-03-18,0,53,39,2013,3,18
2013-03-19,0.46,55,35,2013,3,19
2013-03-20,0.39,52,40,2013,3,20
2013-03-21,0.32,50,36,2013,3,21
2013-03-22,0,49,33,2013,3,22
2013-03-23,0,50,34,2013,3,23
2013-03-24,0,54,33,2013,3,24
2013-03-25,0,62,40,2013,3,25
2013-03-26,0,62,43,2013,3,26
2013-03-27,0.01,56,45,2013,3,27
2013-03-28,0.08,61,47,2013,3,28
2013-03-29,0,65,46,2013,3,29
2013-03-30,0,68,42,2013,3,30
2013-03-31,0,69,44,2013,3,31
2013-04-01,0,63,47,2013,4,1
2013-04-02,0,57,48,2013,4,2
2013-04-03,0,62,46,2013,4,3
2013-04-04,0.33,58,50,2013,4,4
2013-04-05,0.73,57,50,2013,4,5
2013-04-06,0.5,54,45,2013,4,6
2013-04-07,1.54,47,41,2013,4,7
2013-04-08,0.03,56,43,2013,4,8
2013-04-09,0,54,43,2013,4,9
2013-04-10,0.37,59,48,2013,4,10
2013-04-11,0.06,54,44,2013,4,11
2013-04-12,0.38,46,40,2013,4,12
2013-04-13,0.37,51,38,2013,4,13
2013-04-14,0.23,55,40,2013,4,14
2013-04-15,0,57,40,2013,4,15
2013-04-16,0.01,57,38,2013,4,16
2013-04-17,0,59,39,2013,4,17
2013-04-18,0.21,53,44,2013,4,18
2013-04-19,0.81,56,49,2013,4,19
2013-04-20,0,57,47,2013,4,20
2013-04-21,0.13,54,44,2013,4,21
2013-04-22,0,61,41,2013,4,22
2013-04-23,0,64,39,2013,4,23
2013-04-24,0,70,43,2013,4,24
2013-04-25,0,71,44,2013,4,25
2013-04-26,0,69,47,2013,4,26
2013-04-27,0,57,51,2013,4,27
2013-04-28,0.04,59,49,2013,4,28
2013-04-29,0.15,57,44,2013,4,29
2013-04-30,0,55,40,2013,4,30
2013-05-01,0,65,38,2013,5,1
2013-05-02,0,69,44,2013,5,2
2013-05-03,0,71,49,2013,5,3
2013-05-04,0,77,52,2013,5,4
2013-05-05,0,84,53,2013,5,5
2013-05-06,0,87,54,2013,5,6
2013-05-07,0,69,52,2013,5,7
2013-05-08,0,67,52,2013,5,8
2013-05-09,0,73,50,2013,5,9
2013-05-10,0,79,49,2013,5,10
2013-05-11,0,81,54,2013,5,11
2013-05-12,0.26,71,57,2013,5,12
2013-05-13,0.13,66,49,2013,5,13
2013-05-14,0,65,46,2013,5,14
2013-05-15,0.04,63,48,2013,5,15
2013-05-16,0,71,54,2013,5,16
2013-05-17,0.02,63,53,2013,5,17
2013-05-18,0,62,52,2013,5,18
2013-05-19,0,65,51,2013,5,19
2013-05-20,0,67,49,2013,5,20
2013-05-21,0.54,60,47,2013,5,21
2013-05-22,0.54,52,45,2013,5,22
2013-05-23,0.16,54,44,2013,5,23
2013-05-24,0.01,62,48,2013,5,24
2013-05-25,0,64,50,2013,5,25
2013-05-26,0.06,65,51,2013,5,26
2013-05-27,0.38,62,52,2013,5,27
2013-05-28,0.02,63,53,2013,5,28
2013-05-29,0.22,61,49,2013,5,29
2013-05-30,0,62,49,2013,5,30
2013-05-31,0,67,52,2013,5,31
2013-06-01,0,73,54,2013,6,1
2013-06-02,0.04,69,54,2013,6,2
2013-06-03,0,72,52,2013,6,3
2013-06-04,0,79,54,2013,6,4
2013-06-05,0,80,58,2013,6,5
2013-06-06,0,80,54,2013,6,6
2013-06-07,0,71,56,2013,6,7
2013-06-08,0,69,55,2013,6,8
2013-06-09,0,69,52,2013,6,9
2013-06-10,0,71,53,2013,6,10
2013-06-11,0,68,50,2013,6,11
2013-06-12,0.01,69,53,2013,6,12
2013-06-13,0,70,53,2013,6,13
2013-06-14,0,68,54,2013,6,14
2013-06-15,0,78,50,2013,6,15
2013-06-16,0,75,55,2013,6,16
2013-06-17,0,78,57,2013,6,17
2013-06-18,0.01,74,56,2013,6,18
2013-06-19,0,68,55,2013,6,19
2013-06-20,0.12,63,55,2013,6,20
2013-06-21,0.01,69,54,2013,6,21
2013-06-22,0,78,53,2013,6,22
2013-06-23,0.31,72,59,2013,6,23
2013-06-24,0.19,70,57,2013,6,24
2013-06-25,0.39,74,58,2013,6,25
2013-06-26,0.08,72,59,2013,6,26
2013-06-27,0.14,70,62,2013,6,27
2013-06-28,0,87,61,2013,6,28
2013-06-29,0,86,65,2013,6,29
2013-06-30,0,93,63,2013,6,30
2013-07-01,0,89,65,2013,7,1
2013-07-02,0,83,60,2013,7,2
2013-07-03,0,79,62,2013,7,3
2013-07-04,0,71,57,2013,7,4
2013-07-05,0,74,57,2013,7,5
2013-07-06,0,79,56,2013,7,6
2013-07-07,0,75,57,2013,7,7
2013-07-08,0,80,56,2013,7,8
2013-07-09,0,86,59,2013,7,9
2013-07-10,0,72,57,2013,7,10
2013-07-11,0,73,54,2013,7,11
2013-07-12,0,67,56,2013,7,12
2013-07-13,0,79,52,2013,7,13
2013-07-14,0,82,55,2013,7,14
2013-07-15,0,82,58,2013,7,15
2013-07-16,0,88,65,2013,7,16
2013-07-17,0,72,59,2013,7,17
2013-07-18,0,79,57,2013,7,18
2013-07-19,0,82,56,2013,7,19
2013-07-20,0,77,56,2013,7,20
2013-07-21,0,75,55,2013,7,21
2013-07-22,0,79,56,2013,7,22
2013-07-23,0,88,57,2013,7,23
2013-07-24,0,88,58,2013,7,24
2013-07-25,0,88,55,2013,7,25
2013-07-26,0,88,58,2013,7,26
2013-07-27,0,78,55,2013,7,27
2013-07-28,0,70,54,2013,7,28
2013-07-29,0,77,56,2013,7,29
2013-07-30,0,77,56,2013,7,30
2013-07-31,0,71,56,2013,7,31
2013-08-01,0,69,56,2013,8,1
2013-08-02,0.08,63,59,2013,8,2
2013-08-03,0,77,60,2013,8,3
2013-08-04,0,84,59,2013,8,4
2013-08-05,0,86,59,2013,8,5
2013-08-06,0,87,57,2013,8,6
2013-08-07,0,88,57,2013,8,7
2013-08-08,0,83,58,2013,8,8
2013-08-09,0,83,58,2013,8,9
2013-08-10,0.09,78,59,2013,8,10
2013-08-11,0,77,58,2013,8,11
2013-08-12,0,78,61,2013,8,12
2013-08-13,0,82,59,2013,8,13
2013-08-14,0.03,81,59,2013,8,14
2013-08-15,0.07,70,63,2013,8,15
2013-08-16,0,84,61,2013,8,16
2013-08-17,0,78,63,2013,8,17
2013-08-18,0,79,60,2013,8,18
2013-08-19,0,80,60,2013,8,19
2013-08-20,0,78,61,2013,8,20
2013-08-21,0,82,59,2013,8,21
2013-08-22,0,84,59,2013,8,22
2013-08-23,0,77,61,2013,8,23
2013-08-24,0,77,62,2013,8,24
2013-08-25,0.01,72,61,2013,8,25
2013-08-26,0.04,76,61,2013,8,26
2013-08-27,0.05,80,63,2013,8,27
2013-08-28,0.22,80,60,2013,8,28
2013-08-29,0.76,75,65,2013,8,29
2013-08-30,0,79,61,2013,8,30
2013-08-31,0,82,57,2013,8,31
2013-09-01,0,82,60,2013,9,1
2013-09-02,0,82,63,2013,9,2
2013-09-03,0.09,77,62,2013,9,3
2013-09-04,0.01,73,61,2013,9,4
2013-09-05,1.09,68,60,2013,9,5
2013-09-06,0.84,71,61,2013,9,6
2013-09-07,0,74,63,2013,9,7
2013-09-08,0,80,58,2013,9,8
2013-09-09,0,79,57,2013,9,9
2013-09-10,0,80,59,2013,9,10
2013-09-11,0,93,61,2013,9,11
2013-09-12,0,78,59,2013,9,12
2013-09-13,0,66,60,2013,9,13
2013-09-14,0,71,60,2013,9,14
2013-09-15,0.13,66,58,2013,9,15
2013-09-16,0.01,71,59,2013,9,16
2013-09-17,0,64,57,2013,9,17
2013-09-18,0,70,56,2013,9,18
2013-09-19,0,78,50,2013,9,19
2013-09-20,0.14,74,56,2013,9,20
2013-09-21,0,70,56,2013,9,21
2013-09-22,0.53,63,56,2013,9,22
2013-09-23,0.11,61,52,2013,9,23
2013-09-24,0,64,50,2013,9,24
2013-09-25,0.08,61,49,2013,9,25
2013-09-26,0,63,45,2013,9,26
2013-09-27,0.04,57,51,2013,9,27
2013-09-28,1.71,62,53,2013,9,28
2013-09-29,0.66,58,52,2013,9,29
2013-09-30,0.73,57,50,2013,9,30
2013-10-01,0.31,58,48,2013,10,1
